497   71  1
497   100  6
497   108  1
498   1  1
499   1  1
500   1  1
501   1  1
501   47  11
501   48  1
501   108  1
502   1  1
502   19  2
502   48  1
502   66  1
502   102  2
502   104  1
503   1  1
503   47  2
503   48  1
504   1  1
504   52  1
505   1  1
505   53  1
505   62  1
505   83  1
505   103  1
506   1  1
506   45  2
506   47  1
507   1  1
507   27  3
507   35  2
507   45  2
507   47  1
507   49  1
507   54  1
507   66  1
507   71  1
507   103  1
508   1  1
509   1  2
509   2  1
509   14  1
509   27  1
509   45  1
509   52  2
509   54  1
510   1  2
510   27  3
511   1  1
511   47  1
511   66  1
511   108  2
512   1  1
513   1  1
514   1  1
515   1  1
516   1  1
516   28  1
516   54  3
516   104  1
517   1  1
518   1  1
519   1  1
520   1  1
521   1  1
522   1  1
523   1  1
524   1  1
524   27  4
524   37  1
524   52  1
524   55  1
525   1  1
525   12  3
525   27  3
525   37  1
525   54  1
526   1  1
526   8  2
526   12  1
526   13  1
526   18  1
526   27  3
526   28  2
526   37  3
526   39  2
526   47  1
526   48  1
526   52  1
526   54  2
526   55  1
526   83  1
526   100  1
526   104  3
527   1  1
528   1  1
529   1  1
529   27  1
529   52  1
529   53  1
530   1  1
531   1  1
531   67  1
532   1  2
532   103  1
533   1  2
533   13  1
534   1  1
535   1  1
536   1  1
536   27  2
536   49  1
536   103  1
537   1  1
537   2  2
537   39  1
537   71  1
538   1  1
539   1  1
540   1  1
541   1  1
542   1  1
542   27  1
543   1  1
544   1  1
545   1  1
545   27  1
546   1  1
546   39  3
546   47  2
546   52  1
546   54  1
546   66  1
547   1  1
548   1  1
548   2  2
549   1  1
549   2  2
549   49  1
550   1  1
550   47  1
550   102  3
551   1  1
551   27  1
552   1  1
553   1  1
553   9  1
553   13  1
553   27  4
553   48  1
553   55  1
553   62  1
553   71  2
553   104  1
553   110  3
554   1  1
555   1  1
555   13  1
555   66  1
556   1  2
557   1  1
557   54  1
558   1  1
559   1  1
560   1  1
561   1  1
562   1  2
562   8  1
562   13  1
562   22  1
562   27  4
562   33  1
562   39  1
562   47  2
562   103  1
563   1  2
563   27  1
563   47  1
563   66  1
563   103  2
564   1  2
565   1  2
565   13  2
565   14  2
565   45  1
565   55  1
565   103  1
566   1  1
566   17  1
566   19  1
566   47  1
566   55  1
566   80  1
567   1  1
568   1  1
568   54  1
568   63  2
569   1  1
569   6  4
569   11  3
569   14  4
569   18  1
569   19  1
569   27  5
569   28  1
569   37  1
569   39  4
569   45  1
569   47  10
569   48  4
569   49  2
569   51  1
569   52  1
569   54  2
569   55  1
569   56  3
569   69  1
569   70  1
569   71  1
569   74  1
569   76  1
569   80  2
569   83  2
569   89  1
569   91  1
569   104  1
569   110  1
570   1  3
570   6  1
570   8  3
570   9  1
570   11  1
570   13  1
570   22  1
570   27  3
570   28  22
570   32  1
570   39  2
570   45  1
570   54  3
570   62  1
570   66  4
570   67  3
570   68  1
570   69  1
570   70  1
570   83  23
570   90  1
570   91  2
570   93  1
570   98  2
570   102  3
571   1  1
571   22  2
571   27  4
571   37  1
571   39  1
571   45  2
571   47  7
571   54  1
571   55  1
571   100  1
571   103  3
572   1  1
572   47  1
572   52  1
572   66  1
573   1  1
573   11  1
573   13  1
573   19  1
573   27  3
573   45  1
573   52  1
574   1  1
574   2  1
575   1  1
575   2  1
575   52  1
575   54  1
576   1  1
577   1  1
578   1  1
578   2  1
578   19  1
578   49  2
578   56  1
578   83  1
579   1  1
579   14  3
579   27  1
579   48  2
579   66  1
580   1  1
580   39  2
581   1  1
581   54  1
581   66  1
581   67  1
582   1  1
582   13  1
582   39  1
582   45  2
582   47  1
582   48  1
582   52  1
582   54  2
582   66  1
582   110  3
583   1  1
583   103  3
584   1  1
584   103  20
585   1  1
585   103  3
586   1  1
586   27  2
587   1  1
587   39  2
587   52  3
587   56  4
587   83  1
587   89  2
587   103  4
588   1  1
588   27  9
588   83  4
589   1  1
590   2  3
591   2  1
592   2  1
592   27  1
592   48  1
592   52  1
592   98  1
593   2  1
593   19  1
593   22  2
593   27  3
593   32  1
593   45  19
593   47  16
593   54  2
593   66  1
593   83  1
593   103  2
593   104  2
593   110  2
594   2  3
594   27  1
594   39  2
594   48  1
594   103  2
595   2  2
595   6  1
595   8  1
595   11  1
595   27  4
595   33  1
595   47  5
595   48  3
595   51  1
595   52  1
595   56  1
595   69  1
595   104  2
596   2  5
597   2  1
597   52  1
598   2  120
598   11  5
598   13  2
598   52  4
598   55  2
598   56  1
598   67  1
598   103  3
598   104  2
599   2  2
599   11  1
599   12  5
599   13  2
599   19  3
599   22  1
599   27  7
599   28  12
599   33  2
599   37  3
599   39  2
599   45  7
599   47  18
599   48  5
599   49  1
599   51  1
599   52  8
599   53  1
599   55  1
599   56  1
599   57  1
599   62  6
599   63  2
599   68  1
599   71  3
599   83  1
599   89  2
599   91  2
599   94  1
599   98  1
599   101  1
599   102  4
599   103  2
599   104  4
599   108  3
599   110  1
600   2  2
600   6  2
600   11  3
600   14  1
600   19  4
600   27  6
600   28  2
600   33  1
600   37  2
600   39  1
600   45  3
600   47  3
600   48  4
600   49  3
600   51  2
600   52  4
600   54  1
600   56  1
600   57  2
600   62  1
600   71  3
600   74  1
600   80  1
600   83  1
600   89  1
600   98  1
600   103  1
600   104  2
600   108  1
601   2  1
601   27  1
601   52  1
602   2  2
602   67  1
603   2  3
603   6  4
603   8  1
603   9  2
603   14  4
603   18  1
603   27  5
603   28  1
603   33  1
603   37  1
603   39  5
603   45  1
603   47  1
603   48  2
603   49  2
603   52  10
603   54  1
603   55  1
603   56  3
603   62  2
603   69  1
603   71  1
603   85  2
603   91  1
603   100  4
603   101  1
603   103  5
603   104  1
603   108  4
603   110  4
604   2  1
605   2  3
605   6  3
605   11  1
605   13  2
605   27  6
605   32  2
605   35  3
605   37  3
605   39  2
605   45  13
605   47  16
605   48  2
605   49  1
605   50  1
605   52  1
605   57  4
605   58  1
605   62  1
605   63  3
605   68  2
605   70  1
605   71  5
605   89  6
605   94  1
605   100  4
605   108  4
605   110  4
606   2  3
606   11  3
606   13  1
606   14  1
606   17  1
606   54  1
606   56  1
606   103  5
606   104  1
607   2  2
607   22  5
607   39  1
607   48  1
607   49  1
607   103  2
608   2  1
609   2  1
610   2  1
610   11  1
610   48  7
610   52  2
610   54  1
610   62  1
610   71  1
610   89  1
610   108  1
611   2  1
611   33  2
611   48  1
611   52  1
611   55  1
611   89  1
612   2  4
612   8  2
612   52  1
612   89  1
613   2  1
614   2  1
614   27  3
614   52  1
615   2  1
616   2  2
617   2  1
618   2  1
619   2  1
620   2  1
620   13  1
620   45  1
620   47  2
620   103  1
621   2  2
621   27  6
621   55  1
621   66  1
621   89  1
621   103  2
622   2  1
622   6  2
622   9  2
622   19  1
622   27  6
622   47  10
622   48  1
622   52  3
622   57  1
622   66  1
622   71  2
622   103  2
622   108  2
622   110  1
623   2  1
623   6  5
623   8  3
623   9  1
623   11  5
623   12  1
623   13  2
623   14  1
623   17  1
623   19  5
623   22  2
623   27  14
623   28  4
623   30  1
623   32  1
623   35  5
623   39  3
623   43  1
623   45  6
623   47  11
623   48  8
623   49  1
623   51  3
623   52  11
623   53  1
623   54  5
623   55  2
623   56  3
623   57  3
623   62  5
623   63  1
623   67  1
623   68  1
623   70  1
623   71  2
623   74  3
623   80  2
623   83  6
623   85  1
623   89  1
623   101  3
623   102  1
623   103  8
623   104  3
623   108  3
623   109  1
623   110  3
624   2  1
624   6  1
624   27  2
624   48  1
624   52  1
624   54  1
624   68  1
624   71  1
625   2  1
625   19  1
625   33  1
625   47  3
625   49  2
625   57  1
625   110  1
626   2  1
626   27  1
626   39  1
626   66  1
627   2  1
628   2  1
628   11  1
628   13  1
628   39  1
628   47  1
628   52  3
628   103  1
629   2  1
629   103  1
630   2  1
631   2  2
632   2  104
633   2  3
634   2  1
635   2  1
636   2  2
637   2  3
638   2  1
639   2  2
640   2  1
640   6  1
640   54  1
640   104  3
641   2  1
642   2  1
643   2  1
644   2  2
644   53  2
644   104  1
645   2  2
646   2  2
646   33  1
647   2  2
647   27  1
648   2  1
649   2  1
649   103  1
650   2  1
651   2  2
651   14  1
651   33  1
651   52  2
651   66  1
651   67  1
651   100  1
651   103  1
652   2  1
653   2  1
654   2  1
655   2  1
656   2  1
657   2  2
658   2  1
658   27  1
658   52  2
658   56  1
658   104  1
659   2  1
660   2  2
661   2  3
662   2  1
662   14  1
662   48  1
662   52  5
662   54  2
662   66  1
662   104  1
663   2  2
663   47  1
663   57  1
664   2  1
664   12  1
664   14  2
664   22  1
664   27  1
664   39  1
664   45  1
664   48  2
664   52  4
664   56  1
664   57  1
664   74  1
664   83  2
664   103  1
665   2  1
665   6  1
665   27  1
665   28  1
665   33  1
665   35  1
665   45  1
665   47  7
665   48  1
665   52  2
665   54  2
665   100  2
665   103  2
665   108  1
665   110  2
666   2  1
666   27  1
666   48  1
666   52  1
666   53  1
666   54  2
666   67  1
667   2  2
667   8  1
667   11  1
667   19  1
667   27  2
667   45  1
667   48  1
667   52  2
667   83  1
667   100  1
667   104  1
668   2  1
668   27  1
668   52  1
668   55  2
669   2  1
670   2  1
671   2  1
671   12  4
671   27  2
671   53  1
671   54  20
671   102  1
671   103  10
671   104  4
672   2  1
672   52  1
672   67  1
672   100  1
672   103  1
673   2  1
673   55  1
674   2  1
675   2  1
676   2  2
676   6  1
676   27  2
676   35  1
676   39  3
676   47  3
676   48  2
676   71  1
676   80  1
676   103  2
676   104  1
676   108  3
677   2  1
677   27  1
678   2  1
679   2  1
679   6  1
679   13  1
679   14  1
679   19  1
679   22  1
679   27  3
679   45  1
679   48  1
679   49  2
679   52  6
679   55  3
679   56  1
679   57  2
679   63  1
679   66  1
679   74  1
679   103  1
679   110  1
680   2  1
681   2  1
681   45  1
682   2  1
683   2  1
683   37  1
684   2  1
684   37  1
685   2  1
686   2  1
686   27  1
686   66  1
687   2  1
688   2  1
688   13  2
688   19  1
688   27  1
688   39  5
688   55  1
688   56  2
688   66  1
688   103  1
689   2  1
689   27  1
690   2  1
691   2  2
691   6  1
691   27  1
691   28  1
691   55  1
691   91  1
691   94  1
691   100  1
692   2  1
693   2  1
694   2  1
695   2  1
696   2  1
697   2  1
697   6  1
697   22  1
697   27  10
697   33  1
697   45  1
697   47  2
697   48  2
697   51  2
697   52  3
697   55  1
697   57  3
697   63  1
697   80  1
697   108  1
698   2  1
699   2  2
699   47  22
699   108  3
700   2  2
701   2  1
702   2  1
702   12  1
702   27  5
702   53  1
703   2  1
703   27  1
704   2  1
705   2  1
706   2  1
707   2  1
708   2  1
709   2  1
710   2  1
710   11  1
711   2  1
712   2  1
713   2  1
713   55  1
713   89  1
714   2  1
714   27  1
714   48  1
714   52  4
714   54  2
714   62  1
714   68  1
714   70  1
714   89  1
714   102  1
714   103  3
714   104  2
714   108  1
714   110  2
715   2  1
715   28  4
715   83  3
715   102  1
715   103  9
715   104  2
716   2  1
717   2  1
718   2  1
718   27  1
718   45  1
718   48  1
718   49  6
718   57  1
718   66  1
718   108  1
718   110  1
719   2  2
719   103  1
720   2  1
720   18  1
720   52  1
720   66  1
720   89  1
720   91  1
721   2  1
722   2  1
722   6  1
722   28  1
722   52  5
723   2  1
724   2  1
724   48  1
724   52  2
724   54  1
724   62  1
724   103  1
725   2  2
725   27  3
725   39  1
725   52  4
725   53  1
725   54  1
725   55  3
725   58  1
725   103  3
725   104  1
726   2  1
726   52  9
727   2  1
727   53  1
727   103  2
728   2  1
729   2  1
729   17  1
730   2  1
731   2  1
731   27  1
731   103  2
732   2  2
733   2  1
734   2  1
734   27  5
734   100  1
734   103  1
735   2  1
736   2  1
736   6  1
736   11  1
736   13  2
736   27  3
736   33  1
736   35  4
736   45  1
736   47  2
736   48  1
736   49  1
736   58  1
736   66  1
736   71  7
736   85  1
736   100  1
736   110  3
737   2  1
737   52  44
738   2  1
738   104  1
739   2  1
739   13  1
739   27  3
739   52  2
739   54  1
739   66  1
739   100  1
740   2  1
741   2  1
742   2  1
743   2  1
744   2  1
745   2  1
745   66  1
746   2  1
746   110  1
747   2  1
748   2  1
749   2  2
750   2  1
751   2  1
752   2  1
753   2  1
754   2  1
755   2  1
756   2  1
756   54  2
757   2  1
758   2  1
759   2  1
760   2  1
760   9  1
760   13  1
760   14  2
760   27  18
760   32  1
760   33  1
760   39  1
760   45  1
760   47  4
760   48  8
760   49  2
760   52  3
760   57  1
760   62  1
760   63  2
760   68  1
760   70  1
760   71  1
760   79  1
760   89  1
760   94  2
760   103  1
760   104  2
760   108  5
760   110  4
761   2  1
762   2  1
763   2  1
763   21  2
763   71  1
764   2  1
765   2  1
765   11  8
765   52  1
765   71  1
766   2  1
767   2  1
768   2  1
769   2  1
770   2  1
771   2  1
772   2  1
772   6  1
772   11  1
772   19  1
772   27  6
772   39  1
772   45  4
772   47  3
772   48  1
772   49  1
772   50  1
772   52  1
772   55  2
772   63  1
772   71  1
772   89  1
772   98  1
772   100  1
772   103  1
772   110  1
773   2  1
774   2  1
775   2  1
775   67  1
776   2  1
776   27  5
776   83  1
777   2  1
777   37  1
777   51  1
777   52  1
777   54  1
777   100  2
778   2  1
778   28  1
778   63  2
779   2  1
779   6  1
779   9  1
779   13  1
779   19  1
779   33  1
779   47  1
779   48  1
779   49  1
779   52  1
779   54  1
779   56  1
779   62  1
779   71  1
779   80  1
779   100  1
779   104  1
780   6  1
781   6  1
782   6  1
782   103  1
783   6  1
784   6  1
785   6  1
786   6  1
787   6  2
787   35  1
787   37  1
787   45  1
787   47  1
787   48  3
787   49  2
787   52  1
787   57  1
787   66  1
787   69  1
787   70  7
787   71  1
787   108  1
787   110  3
788   6  1
788   30  1
789   6  1
789   47  1
789   52  1
790   6  1
790   39  1
790   48  1
791   6  1
791   47  2
791   66  1
792   6  27
792   27  3
792   33  3
792   55  1
792   66  1
792   103  2
793   6  5
793   9  1
793   11  7
793   13  1
793   17  2
793   27  10
793   28  1
793   33  1
793   37  1
793   39  2
793   45  1
793   47  10
793   48  3
793   49  5
793   51  1
793   52  3
793   55  1
793   63  1
793   68  2
793   70  3
793   74  2
793   89  1
793   90  3
793   103  5
793   104  1
793   108  6
793   109  1
794   6  1
795   6  1
796   6  3
796   9  1
796   11  2
796   12  1
796   14  1
796   19  3
796   21  1
796   27  10
796   28  2
796   32  1
796   37  1
796   39  2
796   45  4
796   47  4
796   48  3
796   49  1
796   51  3
796   52  7
796   54  1
796   56  2
796   57  2
796   58  2
796   62  2
796   69  1
796   70  4
796   71  5
796   80  2
796   83  6
796   89  1
796   91  2
796   94  3
796   100  2
796   103  2
796   104  5
796   108  7
796   110  3
797   6  1
797   33  1
797   45  2
797   47  1
797   48  1
797   108  3
798   6  4
799   6  4
799   8  2
799   9  1
799   19  2
799   27  5
799   28  1
799   30  1
799   39  2
799   45  2
799   47  1
799   48  6
799   49  6
799   50  1
799   52  5
799   55  1
799   56  1
799   58  1
799   68  1
799   69  1
799   70  2
799   74  2
799   101  3
799   103  3
799   108  1
799   110  2
800   6  1
801   6  1
802   6  1
803   6  5
803   9  1
803   11  1
803   13  1
803   14  5
803   19  2
803   22  1
803   27  2
803   35  1
803   45  2
803   47  2
803   48  5
803   49  1
803   57  3
803   62  1
803   63  2
803   101  1
803   108  7
803   110  1
804   6  1
805   6  3
805   11  2
805   19  2
805   27  1
805   33  3
805   43  1
805   45  5
805   47  5
805   48  6
805   49  2
805   57  1
805   63  3
805   69  1
805   91  1
805   101  3
805   102  2
805   103  1
805   104  1
805   108  7
805   110  22
806   6  1
807   6  2
807   13  1
807   19  2
807   45  1
807   71  1
807   83  2
808   6  1
809   6  3
809   8  1
809   11  2
809   14  1
809   22  5
809   27  4
809   39  1
809   45  3
809   47  6
809   48  2
809   49  2
809   51  2
809   52  3
809   54  1
809   57  1
809   69  2
809   85  1
809   100  1
809   108  6
809   110  4
810   6  1
811   6  3
811   21  1
811   45  1
811   48  1
811   56  2
811   63  1
811   66  1
812   6  2
813   6  1
813   66  1
814   6  1
814   8  1
814   19  1
814   28  3
814   33  1
814   35  1
814   39  1
814   47  6
814   48  2
814   62  1
814   70  1
814   74  4
814   80  1
814   91  1
814   104  1
814   108  1
815   6  1
815   12  1
815   48  2
815   52  1
815   53  1
815   54  2
815   56  1
815   62  1
815   103  4
815   104  1
816   6  1
817   6  5
817   14  1
817   32  1
817   35  1
817   48  1
817   63  2
817   69  2
817   110  1
818   6  3
818   19  2
818   45  1
818   48  1
818   54  1
818   57  1
818   83  1
819   6  1
819   9  1
819   33  1
819   35  1
819   110  1
820   6  1
820   21  1
820   45  1
820   47  1
820   53  1
820   63  1
820   66  1
821   6  1
822   6  2
823   6  6
824   6  1
825   6  1
826   6  1
826   27  3
826   83  1
827   6  1
828   6  1
828   17  1
829   6  1
830   6  1
830   13  2
830   19  2
830   28  1
830   32  2
830   39  1
830   45  4
830   47  4
830   48  3
830   51  1
830   63  1
830   110  4
831   6  1
832   6  1
833   6  1
833   27  1
833   39  4
833   68  1
834   6  2
834   52  1
834   55  1
834   103  2
835   6  1
835   27  3
836   6  1
836   45  2
836   52  1
837   6  1
838   6  1
839   6  1
840   6  1
841   6  1
841   11  1
841   17  1
841   27  3
841   28  1
841   39  1
841   48  1
841   52  1
841   66  1
841   74  1
841   89  1
841   103  1
841   104  2
841   110  1
842   6  1
843   6  1
844   6  1
844   48  4
844   50  1
844   71  1
844   83  1
845   6  1
846   6  2
846   19  1
846   27  2
846   39  1
846   45  1
846   47  1
846   48  1
846   49  1
846   52  2
846   56  1
846   71  1
846   100  1
846   108  4
846   110  5
847   6  1
847   48  1
848   6  1
848   19  4
848   56  1
848   63  1
848   66  1
848   71  2
848   108  1
849   6  1
849   48  1
849   101  1
850   6  1
851   6  1
852   6  1
852   66  1
853   6  2
853   35  2
853   71  1
854   6  2
855   6  1
855   8  1
855   11  1
855   14  1
855   18  2
855   21  2
855   27  4
855   28  3
855   32  1
855   33  2
855   37  2
855   39  5
855   43  1
855   47  7
855   48  3
855   49  2
855   50  1
855   52  4
855   57  1
855   62  5
855   66  1
855   70  1
855   71  2
855   74  1
855   83  5
855   89  1
855   90  1
855   91  3
855   100  2
855   108  2
855   110  2
856   6  1
856   13  2
856   17  1
856   49  1
856   66  1
856   110  2
857   6  1
857   98  1
858   6  1
858   39  1
858   62  1
858   100  1
859   6  2
859   11  1
859   27  2
859   33  1
859   43  1
859   45  1
859   69  1
859   71  2
859   100  1
860   6  1
861   6  1
862   6  6
862   103  1
863   6  1
863   104  1
864   6  1
864   11  2
864   39  2
864   45  1
864   47  1
864   49  1
864   50  2
864   58  1
864   62  1
864   100  1
865   6  2
866   6  1
867   6  1
867   22  2
867   27  3
867   32  1
867   35  1
867   47  4
867   48  4
867   68  1
867   71  1
867   83  1
867   98  1
867   110  3
868   6  1
869   6  1
869   19  1
869   39  1
869   47  4
869   48  1
869   52  1
869   98  1
870   6  1
870   8  1
870   45  1
870   47  4
871   6  1
871   76  1
872   6  1
873   6  1
873   11  1
873   19  2
873   27  1
873   47  1
873   48  1
873   91  1
873   101  2
874   6  1
874   52  1
875   6  1
875   11  3
875   39  3
875   47  3
875   49  1
875   68  1
875   98  1
875   104  1
876   6  1
876   103  1
877   6  2
877   11  1
877   19  1
877   27  5
877   45  1
877   47  2
877   48  3
877   49  1
877   50  1
877   52  3
877   54  2
877   55  2
877   56  2
877   66  1
877   89  1
877   100  2
877   101  1
877   103  4
877   104  2
878   6  1
878   52  1
879   6  1
879   14  3
879   27  1
879   51  1
879   103  1
879   108  1
880   6  1
881   6  1
881   55  1
882   6  2
882   19  1
882   35  1
882   45  1
882   48  3
882   49  3
882   50  1
882   51  1
882   52  9
882   55  1
882   57  4
882   62  1
882   68  1
882   89  1
882   100  1
882   103  1
883   6  1
883   35  1
884   6  1
884   52  1
885   6  1
885   17  1
885   47  1
885   48  1
885   55  1
885   98  1
885   110  3
886   6  2
886   49  2
886   62  1
886   103  1
887   6  3
887   27  2
887   39  1
887   45  2
887   47  3
887   48  1
887   49  2
887   52  8
887   54  1
887   66  1
887   100  1
887   103  2
888   6  1
888   47  1
888   102  1
889   6  1
889   33  4
890   6  1
891   6  1
891   47  1
891   49  1
891   66  1
891   90  1
892   6  1
893   6  1
894   6  1
895   6  1
896   6  2
896   27  1
896   103  1
897   6  3
897   43  1
897   48  1
897   52  2
897   103  1
898   6  1
898   13  1
898   52  3
899   6  1
900   6  1
900   53  1
900   89  4
901   6  2
901   11  1
901   19  1
901   27  3
901   39  3
901   45  3
901   47  4
901   49  1
901   50  1
901   52  1
901   58  2
901   62  1
901   63  1
901   68  2
901   69  1
901   70  1
901   71  3
901   74  1
901   76  1
901   90  1
902   6  1
903   6  1
904   6  1
904   35  1
904   49  1
904   52  1
904   66  1
904   101  2
904   102  1
904   103  2
904   108  3
904   110  7
905   6  4
905   103  1
906   6  1
906   27  1
906   48  1
906   49  1
906   52  1
907   6  3
907   66  1
908   6  1
909   6  1
909   8  1
909   11  1
909   19  1
909   27  12
909   28  2
909   33  4
909   35  1
909   39  1
909   45  5
909   47  5
909   48  7
909   49  7
909   50  2
909   51  4
909   55  1
909   62  3
909   66  1
909   74  1
909   83  1
909   94  1
909   101  1
909   103  3
909   104  1
909   108  6
910   6  1
911   6  1
911   33  1
911   49  1
912   6  1
912   33  1
912   104  2
913   6  1
914   6  1
914   14  1
914   19  1
914   27  4
914   39  2
914   45  1
914   47  2
914   48  1
914   49  2
914   52  2
914   54  2
914   56  1
914   66  1
914   89  1
914   103  1
914   104  1
915   6  1
916   6  1
916   17  1
916   48  3
916   52  1
916   54  1
916   110  1
917   6  1
917   11  6
917   12  4
917   14  1
917   19  4
917   22  2
917   27  3
917   28  3
917   37  2
917   39  1
917   45  9
917   47  4
917   48  5
917   49  3
917   51  1
917   52  9
917   57  3
917   62  1
917   63  1
917   67  1
917   80  1
917   83  1
917   89  1
917   91  3
917   98  2
917   103  3
917   108  4
917   110  1
918   6  1
918   52  1
918   68  1
918   103  1
919   6  1
920   6  1
920   22  5
920   48  1
920   66  1
921   6  1
921   17  1
921   27  1
921   33  2
921   47  1
921   48  6
921   50  1
921   51  1
921   57  1
921   62  1
921   89  1
921   103  1
922   6  1
922   12  1
922   27  1
922   43  1
922   47  6
922   48  2
922   56  1
922   108  1
923   6  2
923   27  1
923   49  1
923   51  1
923   55  2
924   6  1
924   48  1
924   49  1
925   6  1
925   103  1
926   6  1
927   6  1
928   6  1
928   27  1
929   6  1
929   39  1
929   45  1
929   47  1
929   48  3
929   49  2
929   52  6
929   56  3
929   103  5
930   6  1
931   6  5
931   13  1
931   27  2
931   32  2
931   35  1
931   48  1
931   51  3
931   57  1
931   110  2
932   6  2
932   27  1
933   6  1
933   27  15
934   6  1
934   45  19
934   66  1
934   71  1
935   6  2
935   39  1
935   52  2
935   66  1
936   6  1
936   35  2
936   53  1
937   6  1
937   8  1
937   12  17
937   27  2
937   52  6
937   53  1
937   54  1
937   55  2
937   56  3
937   71  1
937   89  8
937   103  3
937   104  1
938   6  1
939   6  1
939   45  2
939   50  2
939   102  1
940   6  1
941   6  1
942   6  1
942   45  1
942   47  1
942   48  1
942   69  1
942   83  1
943   6  1
943   14  2
943   21  1
943   22  1
943   27  1
943   28  1
943   37  1
943   45  3
943   47  1
943   52  1
943   57  1
943   62  1
943   71  1
943   100  1
944   6  2
944   27  1
944   33  1
944   52  1
944   102  1
945   6  1
945   19  1
945   52  1
946   6  1
947   6  1
947   8  1
947   11  3
947   14  3
947   19  7
947   21  1
947   22  2
947   27  11
947   28  4
947   32  1
947   35  1
947   37  1
947   39  3
947   45  8
947   47  6
947   48  8
947   52  5
947   54  2
947   55  1
947   56  2
947   69  2
947   71  2
947   80  1
947   83  2
947   89  2
947   91  2
947   102  1
947   103  2
947   104  1
947   108  4
947   109  2
947   110  1
948   6  1
948   18  1
948   19  2
948   27  1
948   47  1
948   51  1
948   71  1
948   80  1
948   83  1
948   94  1
949   6  1
950   6  1
951   6  1
952   6  1
953   6  1
953   8  2
953   11  5
953   14  1
953   27  2
953   45  1
953   47  4
953   48  2
953   52  2
953   56  2
953   57  1
953   62  1
953   66  1
953   98  1
953   103  1
953   104  1
953   108  3
953   110  4
954   6  1
955   6  1
955   9  1
955   11  4
955   19  1
955   27  4
955   33  1
955   37  2
955   39  1
955   45  1
955   47  2
955   48  2
955   49  1
955   52  6
955   54  2
955   71  1
955   74  1
955   83  1
955   91  1
955   104  1
955   108  1
955   110  3
956   6  1
957   6  1
957   45  1
958   6  1
959   6  1
959   56  1
960   6  1
960   11  1
960   27  2
960   35  1
960   45  1
960   48  1
960   49  1
960   83  2
960   98  1
961   6  1
962   6  1
963   6  1
963   27  2
963   52  2
963   66  1
963   104  1
964   6  1
964   11  4
964   28  1
964   35  1
964   47  4
964   48  2
964   57  1
964   63  6
964   103  1
964   108  1
965   6  1
966   6  1
966   9  1
966   19  1
966   39  1
966   48  2
966   49  1
966   52  1
966   56  1
966   62  1
966   66  1
966   102  1
966   104  1
966   108  1
966   110  1
967   6  1
967   9  1
967   11  6
967   19  1
967   27  1
967   48  1
967   49  1
967   56  1
967   62  1
967   66  1
967   68  1
967   103  1
967   104  1
967   108  1
968   6  1
968   8  1
968   28  6
968   32  4
968   35  1
968   48  1
968   62  1
968   63  1
968   66  3
968   67  2
968   83  8
968   91  3
968   93  1
968   110  3
969   8  1
969   11  4
969   22  1
969   27  1
969   52  4
970   8  14
970   45  3
970   66  1
971   8  1
971   9  1
972   8  1
972   48  1
973   8  1
973   19  1
973   32  1
973   45  3
973   48  2
973   49  1
973   80  1
973   101  1
973   110  2
974   8  1
974   9  1
974   19  1
974   21  1
974   22  1
974   27  5
974   28  1
974   33  1
974   39  1
974   47  3
974   48  3
974   49  1
974   51  3
974   52  1
974   56  1
974   66  1
974   80  1
974   91  1
974   103  1
974   104  1
974   108  1
975   8  7
975   9  1
975   11  2
975   21  1
975   27  2
975   35  3
975   37  1
975   39  5
975   45  10
975   47  6
975   48  11
975   49  3
975   52  5
975   56  2
975   58  1
975   67  1
975   69  1
975   74  1
975   80  1
975   83  5
975   89  1
975   90  1
975   91  2
975   108  5
976   8  1
976   13  1
976   19  1
976   27  1
976   28  1
976   47  2
976   54  1
976   55  1
976   70  1
976   94  2
977   8  1
977   27  1
977   30  1
977   39  1
977   47  3
977   48  2
977   49  1
977   52  2
977   54  1
977   55  1
977   57  2
977   62  1
977   66  1
977   100  1
977   110  3
978   8  1
979   8  1
979   66  1
979   67  1
979   104  3
980   8  4
981   8  3
981   47  10
982   8  1
983   8  1
983   14  1
984   8  2
984   11  1
984   39  1
984   45  1
984   56  1
985   8  1
985   11  1
985   45  2
985   66  1
986   8  1
986   22  3
986   45  1
986   57  1
986   94  1
987   8  1
987   45  14
987   66  1
987   67  1
988   8  1
988   22  1
988   45  1
988   47  1
988   94  1
989   8  1
989   22  1
990   8  2
990   33  1
990   45  3
991   8  1
991   47  1
992   8  1
992   27  3
993   8  1
993   39  1
993   52  2
994   8  1
994   33  2
994   47  2
994   54  1
995   8  3
996   8  1
996   11  1
996   27  1
996   39  1
996   45  2
996   48  1
996   66  1
996   69  1
996   91  1
996   108  1
996   110  2
997   8  1
997   33  1
997   37  1
997   45  1
997   48  1
997   57  1
997   66  1
998   8  2
999   8  3
1000   8  1
1001   8  1
1002   8  1
1002   13  1
1002   14  1
1002   27  2
1002   48  1
1002   52  1
1002   103  1
1003   8  1
1003   21  1
1003   27  1
1003   45  3
1003   47  2
1003   50  1
1003   66  4
1003   67  2
1003   69  1
1003   108  1
1003   110  1
1004   8  1
1004   11  1
1005   8  1
1005   48  2
1005   49  1
1006   8  2
1007   8  1
1007   55  2
1008   8  1
1008   12  3
1008   19  1
1008   27  7
1008   47  1
1008   48  4
1008   49  1
1008   51  1
1008   52  1
1008   63  1
